city_name,citycode,nom_insee,lat_insee,lon_insee,code_dept,code_region,population_insee,surface_km2,densite_pop_km2,revenu_median_uc,taux_sans_voiture,voitures_par_menage,part_65plus,distance_dom_trav_med_km,nb_gares,nb_trajets_total,nb_trajets_moy_arret,nb_trajets_max_arret,nb_lignes_total,premier_depart_matin,dernier_depart_ville,amplitude_moy_h,amplitude_max_h,amplitude_min_h,service_weekend,service_7j_sur_7,dist_gare_min_m,has_gare,accessibilite_ord,dernier_depart_apres_minuit
Oyonnax,01283,Oyonnax,46.2599,5.6517,01,84,22480.0,36.1233,622.3130223429199,18340.0,0.2000314320743497,1.105476142636236,0.1878732734997122,0.0,1,324,108.0,190,9,06:21:00,19:28:00,12.93,13.12,12.83,True,True,115.32845123617041,True,2,0
Parcieux,01285,Parcieux,45.9197,4.8299,01,84,1315.0,3.1631,415.7314027378205,29480.0,0.02007110186461471,1.6117650056326251,0.15307535386721305,10.731504863927281,0,0,0.0,0,0,,,,,,False,False,3977.215655743275,False,0,0
Péron,01288,Péron,46.1933,5.9141,01,84,2916.0,25.9892,112.20045249565204,39700.0,0.03459637561779242,1.556836902800659,0.1,9.573842986506397,0,0,0.0,0,0,,,,,,False,False,6504.202203920637,False,0,0
Péronnas,01289,Péronnas,46.1693,5.2195,01,84,6444.0,17.8991,360.0181014687889,24100.0,0.08579367836054186,1.3341437999305314,0.2743514059344415,4.271106931094434,0,0,0.0,0,0,,,,,,False,False,2737.884610086005,False,0,0
Pérouges,01290,Pérouges,45.8789,5.1791,01,84,1387.0,19.323,71.77974434611603,26770.0,0.076158940397351,1.5016556291390728,0.22503617945007237,8.537258009787015,0,0,0.0,0,0,,,,,,False,False,2767.765259854997,False,0,0
Polliat,01301,Polliat,46.2504,5.1355,01,84,2741.0,20.2457,135.38677348770358,25060.0,0.05342270033801308,1.482562869577087,0.2357086503318968,10.078140711395218,3,655,131.0,280,7,06:27:00,20:50:00,10.62,14.38,0.77,True,True,717.6394151018856,True,2,0
Poncin,01303,Poncin,46.0918,5.4129,01,84,1803.0,19.9221,90.50250726580029,22280.0,0.09081534105326164,1.3413874020460699,0.21194721655890206,14.660092034391141,0,0,0.0,0,0,,,,,,False,False,7180.158275731869,False,0,0
Pont-d'Ain,01304,Pont-d'Ain,46.0556,5.3491,01,84,2843.0,11.236099999999999,253.0237359938057,22810.0,0.0807603738759399,1.402000244334771,0.2027865619819137,18.154093332548015,1,581,290.5,399,5,06:55:00,21:28:00,13.74,14.55,12.92,True,True,1153.2368520540983,True,2,0
Pont-de-Vaux,01305,Pont-de-Vaux,46.4415,4.9265,01,84,2204.0,7.7566,284.14511512776215,21070.0,0.17599992456148525,1.0893667912947096,0.31686971757749494,8.690707107568233,0,0,0.0,0,0,,,,,,False,False,3404.7695306294313,False,0,0
Pont-de-Veyle,01306,Pont-de-Veyle,46.2647,4.8818,01,84,1594.0,1.9566999999999999,814.6368886390352,21330.0,0.08689346146928464,1.2281130029651754,0.29038900151407376,8.894375824365943,0,0,0.0,0,0,,,,,,False,False,917.0235290564431,False,0,0
Prévessin-Moëns,01313,Prévessin-Moëns,46.2594,6.0722,01,84,9153.0,12.089500000000001,757.1032714338888,44430.0,0.04817072651562434,1.41866955411604,0.09971022142681325,2.733194937875509,0,0,0.0,0,0,,,,,,False,False,13086.199266518688,False,0,0
Priay,01314,Priay,46.019,5.2829,01,84,1842.0,15.7354,117.06089454351336,25110.0,0.071588672546738,1.4563443388853938,0.16214827669402218,9.626718610044735,0,0,0.0,0,0,,,,,,False,False,4340.195452383174,False,0,0
Replonges,01320,Replonges,46.307,4.8784,01,84,3956.0,16.6817,237.14609422301086,24890.0,0.04150096705421802,1.5242286220834242,0.2021561534971606,5.803866660420999,0,0,0.0,0,0,,,,,,False,False,4140.029887169281,False,0,0
Reyrieux,01322,Reyrieux,45.9368,4.8314,01,84,5358.0,15.697899999999999,341.3195395562464,29130.0,0.03272822845875418,1.5932390090389827,0.19322374696045083,9.466049917506277,0,0,0.0,0,0,,,,,,False,False,5267.141962041627,False,0,0
Rignieux-le-Franc,01325,Rignieux-le-Franc,45.9513,5.1675,01,84,1180.0,15.0969,78.16174181454471,26270.0,0.03189066059225513,1.6150341685649203,0.1847922192749779,16.173119022530482,0,0,0.0,0,0,,,,,,False,False,5856.38547944065,False,0,0
Saint-André-de-Corcy,01333,Saint-André-de-Corcy,45.9287,4.9529,01,84,3370.0,20.976,160.65980167810832,26550.0,0.07181505480011183,1.4045568879419759,0.24222266160617723,12.21611890060826,1,1833,611.0,936,8,05:17:00,22:50:00,16.96,17.55,16.65,True,True,436.7974459396636,True,3,0
Saint-André-sur-Vieux-Jonc,01336,Saint-André-sur-Vieux-Jonc,46.15,5.143,01,84,1229.0,24.5361,50.08946002013359,24070.0,0.03660876893199209,1.5095580277916325,0.19004103318482238,9.916515786719891,0,0,0.0,0,0,,,,,,False,False,2868.540289037431,False,0,0
Saint-Bénigne,01337,Saint-Bénigne,46.4517,4.952,01,84,1359.0,16.483900000000002,82.44408180103008,23070.0,0.04424646804571735,1.5122358385337573,0.21699803069701482,13.256845828024899,0,0,0.0,0,0,,,,,,False,False,5195.358402319979,False,0,0
Groslée-Saint-Benoit,01338,Groslée-Saint-Benoit,45.7011,5.5823,01,84,1227.0,28.6844,42.775864232823416,23430.0,0.03841418818623269,1.5014427270782937,0.2264173063031063,10.276969010581412,0,0,0.0,0,0,,,,,,False,False,17278.537664109626,False,0,0
Saint-Bernard,01339,Saint-Bernard,45.95,4.7419,01,84,1590.0,3.2081999999999997,495.6050121563494,32220.0,0.03481254871865635,1.6318866085914947,0.2784058670198731,6.5042665902890855,0,0,0.0,0,0,,,,,,False,False,2073.4052355041263,False,0,0
Saint-Cyr-sur-Menthon,01343,Saint-Cyr-sur-Menthon,46.2751,4.9669,01,84,1890.0,17.040499999999998,110.91223849065463,24170.0,0.03526922203065862,1.598292500486393,0.1785571354781575,13.457826144349143,0,0,0.0,0,0,,,,,,False,False,4067.5176121520694,False,0,0
Saint-Denis-lès-Bourg,01344,Saint-Denis-lès-Bourg,46.2097,5.1825,01,84,6160.0,12.6339,487.57707437924944,25580.0,0.08357839586337859,1.3707740167693365,0.24497574485773102,5.0165980059571265,0,0,0.0,0,0,,,,,,False,False,2710.953633831298,False,0,0
Saint-Denis-en-Bugey,01345,Saint-Denis-en-Bugey,45.9497,5.326,01,84,2246.0,2.6136,859.3510866238139,23670.0,0.06805682776791695,1.3929686879314223,0.20628820093248715,11.81928275148455,0,0,0.0,0,0,,,,,,False,False,1281.971398426044,False,0,0
Saint-Didier-de-Formans,01347,Saint-Didier-de-Formans,45.9587,4.7767,01,84,2203.0,6.6018,333.69687055045597,28190.0,0.013857577776484338,1.6218807863961662,0.18021639794455147,8.207175350072605,0,0,0.0,0,0,,,,,,False,False,4880.810432654511,False,0,0
Saint-Didier-sur-Chalaronne,01348,Saint-Didier-sur-Chalaronne,46.1877,4.823,01,84,2934.0,25.151500000000002,116.65308232113392,23560.0,0.06057898901318413,1.4625759732393637,0.21273195905080394,10.889014177984336,0,0,0.0,0,0,,,,,,False,False,4777.264432242559,False,0,0
Saint-Étienne-du-Bois,01350,Saint-Étienne-du-Bois,46.2755,5.2793,01,84,2584.0,28.645300000000002,90.20677039514335,24380.0,0.07383499504819886,1.4356972025334733,0.23216044121548698,8.469830975080699,0,0,0.0,0,0,,,,,,False,False,8827.824037191425,False,0,0
Saint-Étienne-sur-Chalaronne,01351,Saint-Étienne-sur-Chalaronne,46.1451,4.8694,01,84,1637.0,21.1006,77.58073230145115,23960.0,0.05553216158395485,1.5269703410253426,0.15653215162417908,13.333105106140957,0,0,0.0,0,0,,,,,,False,False,10397.858710065513,False,0,0
Sainte-Euphémie,01353,Sainte-Euphémie,45.9651,4.7927,01,84,1757.0,4.6401,378.65563242171504,27990.0,0.01786385605555853,1.6693422268831783,0.14650689099039346,8.182424940867342,0,0,0.0,0,0,,,,,,False,False,5934.202492914393,False,0,0
Saint-Genis-Pouilly,01354,Saint-Genis-Pouilly,46.2556,6.0368,01,84,14432.0,9.808200000000001,1471.4218714952792,30790.0,0.10525758798395435,1.2670973896990936,0.09116928958446717,2.754235871400213,0,0,0.0,0,0,,,,,,False,False,13168.697513724195,False,0,0
Saint-Jean-de-Gonville,01360,Saint-Jean-de-Gonville,46.2184,5.9395,01,84,2096.0,12.2375,171.27681307456587,42220.0,0.02819747700276673,1.5944444773046351,0.11885970451454064,8.550558071247753,0,0,0.0,0,0,,,,,,False,False,8359.24048318414,False,0,0
Saint-Jean-de-Niost,01361,Saint-Jean-de-Niost,45.8384,5.2066,01,84,1866.0,14.0633,132.6857849864541,28140.0,0.021526557494124392,1.6430570742460615,0.15725829618616327,11.59455029776503,0,0,0.0,0,0,,,,,,False,False,6435.674004520482,False,0,0
Saint-Jean-le-Vieux,01363,Saint-Jean-le-Vieux,46.028,5.3799,01,84,1839.0,15.3112,120.10815612100946,24660.0,0.0841134967556867,1.4089724330522744,0.1848617421690845,7.872095612297841,0,0,0.0,0,0,,,,,,False,False,3602.929504188001,False,0,0
Saint-Jean-sur-Veyle,01365,Saint-Jean-sur-Veyle,46.2687,4.9203,01,84,1143.0,11.3019,101.1334377405569,24530.0,0.045548654244306416,1.5217391304347827,0.22010398613518198,10.73986723985076,1,287,143.5,280,2,06:27:00,20:26:00,7.15,13.98,0.32,True,True,971.7913936634013,True,2,0
Sainte-Julie,01366,Sainte-Julie,45.8802,5.2837,01,84,1094.0,11.4459,95.58007670869044,24930.0,0.03191553092186126,1.6221326448559281,0.11870408811699863,10.427785167528398,0,0,0.0,0,0,,,,,,False,False,7376.73965000125,False,0,0
Saint-Laurent-sur-Saône,01370,Saint-Laurent-sur-Saône,46.3053,4.8395,01,84,1810.0,0.5158,3509.1120589375723,19550.0,0.1466057145863798,1.0576538181347719,0.22972076922988935,3.361345649310088,0,0,0.0,0,0,,,,,,False,False,1158.8422503757367,False,0,0
Saint-Marcel,01371,Saint-Marcel,45.9485,4.9862,01,84,1340.0,11.6747,114.77810993001962,25130.0,0.025675635337138136,1.548448722949333,0.11908594770993239,16.465528076311177,1,1787,595.7,890,8,05:17:00,22:03:00,16.75,16.77,16.72,True,True,682.4896244420427,True,3,0
Saint-Martin-du-Frêne,01373,Saint-Martin-du-Frêne,46.1345,5.5711,01,84,1023.0,19.5042,52.45024148644907,25030.0,0.07387409408639956,1.4296851473273704,0.19354662285610125,5.927652594289895,0,0,0.0,0,0,,,,,,False,False,4677.185128221318,False,0,0
Saint-Martin-du-Mont,01374,Saint-Martin-du-Mont,46.1063,5.33,01,84,2023.0,28.1314,71.9125247943579,25490.0,0.0451899131020813,1.565137401982513,0.1940231544780727,12.484893966685435,2,352,117.3,176,5,06:55:00,19:45:00,12.79,12.83,12.77,False,False,2367.672026167835,True,2,0
Saint-Maurice-de-Beynost,01376,Saint-Maurice-de-Beynost,45.8325,4.9763,01,84,4332.0,6.955299999999999,622.8343852889165,23570.0,0.11267372092818131,1.2964086689636982,0.17680700760272142,6.592168243717694,2,1743,435.8,856,8,05:37:00,24:01:00,13.14,18.4,0.5,True,True,378.38730852791974,True,3,0
Saint-Maurice-de-Gourdans,01378,Saint-Maurice-de-Gourdans,45.819,5.172,01,84,2903.0,25.55,113.62035225048923,28170.0,0.031436677340738996,1.6388702579233858,0.16168742890285137,13.239624439932866,0,0,0.0,0,0,,,,,,False,False,4949.382953298876,False,0,0
Saint-Paul-de-Varax,01383,Saint-Paul-de-Varax,46.0949,5.1309,01,84,1634.0,25.9036,63.080035207461506,23200.0,0.05494920885849821,1.444654448541073,0.16718389165653452,14.951110250320193,1,1776,592.0,908,8,05:17:00,23:23:00,17.39,18.1,17.03,True,True,612.4458174468854,True,3,0
Saint-Rambert-en-Bugey,01384,Saint-Rambert-en-Bugey,45.953,5.4418,01,84,2190.0,28.7856,76.07970651992663,20170.0,0.15713664928468932,1.1850378970497046,0.21216605969693483,5.526808995258641,2,405,135.0,216,6,05:34:00,20:00:00,14.18,14.43,14.05,True,True,673.2040534985381,True,2,0
Saint-Sorlin-en-Bugey,01386,Saint-Sorlin-en-Bugey,45.8863,5.369,01,84,1152.0,9.1706,125.61882537674742,26690.0,0.061746381740975874,1.471238174376178,0.18944202732313686,10.550753978141307,0,0,0.0,0,0,,,,,,False,False,7803.002900864526,False,0,0
Saint-Trivier-de-Courtes,01388,Saint-Trivier-de-Courtes,46.458,5.0672,01,84,1125.0,16.5032,68.16859760531291,21030.0,0.10913845271964154,1.292922104622612,0.32392486280220323,10.934367226767556,0,0,0.0,0,0,,,,,,False,False,14041.586527541816,False,0,0
Saint-Trivier-sur-Moignans,01389,Saint-Trivier-sur-Moignans,46.0632,4.8984,01,84,1963.0,42.3241,46.380194735387164,23920.0,0.05502726211399921,1.4713429140490035,0.21207798491855548,15.978954909980784,0,0,0.0,0,0,,,,,,False,False,11986.00717942617,False,0,0
Saint-Vulbas,01390,Saint-Vulbas,45.8234,5.267,01,84,1247.0,21.5717,57.80721964425613,24750.0,0.045012858788722715,1.4990963870170564,0.1617519650115123,0.0,0,0,0.0,0,0,,,,,,False,False,10398.838315867853,False,0,0
Sault-Brénaz,01396,Sault-Brénaz,45.8612,5.4007,01,84,1021.0,5.677899999999999,179.82000387467198,21130.0,0.0989247311827957,1.3505376344086022,0.2025819265143992,11.177126103535542,0,0,0.0,0,0,,,,,,False,False,9970.027803306308,False,0,0
Sauverny,01397,Sauverny,46.3132,6.1102,01,84,1022.0,1.8836000000000002,542.5780420471438,41070.0,0.014819749495189017,1.5884968559269124,0.18771117970185017,6.812419430525981,0,0,0.0,0,0,,,,,,False,False,15950.721005505744,False,0,0
Savigneux,01398,Savigneux,45.9946,4.8559,01,84,1469.0,14.8818,98.71117741133465,26370.0,0.03125,1.578125,0.13708019191226867,10.108688729441543,0,0,0.0,0,0,,,,,,False,False,10471.076842656003,False,0,0
Ségny,01399,Ségny,46.2944,6.0732,01,84,2941.0,3.2628,901.3730538188059,42330.0,0.04861341530949069,1.4504986831957225,0.1096636261429544,5.142023425762324,0,0,0.0,0,0,,,,,,False,False,16407.738404479853,False,0,0
Sergy,01401,Sergy,46.2615,5.9872,01,84,2288.0,9.7976,233.52657793745408,42940.0,0.036836664790875696,1.551816765981164,0.14197267127360422,3.8693084122130825,0,0,0.0,0,0,,,,,,False,False,13135.629320376804,False,0,0
Serrières-de-Briord,01403,Serrières-de-Briord,45.8129,5.4424,01,84,1317.0,8.5238,154.50855252352238,22690.0,0.11562408145276237,1.379355835668265,0.21306514395693,13.642840456475652,0,0,0.0,0,0,,,,,,False,False,12990.549356689628,False,0,0
Servas,01405,Servas,46.1366,5.1845,01,84,1286.0,13.033499999999998,98.66881497679059,22670.0,0.045066933783554676,1.5046963227367811,0.14069078959598305,8.781318241149643,1,1726,863.0,868,7,05:17:00,22:26:00,17.14,17.15,17.13,True,True,1403.911050907391,True,3,0
Seyssel,01407,Seyssel,45.9477,5.8257,01,84,1008.0,2.3912,421.5456674473068,23780.0,0.10519306734676893,1.3039812299383122,0.18854104130475186,7.69189688963261,0,0,0.0,0,0,,,,,,False,False,1759.7103132249867,False,0,0
Tenay,01416,Tenay,45.9222,5.5147,01,84,1030.0,13.1999,78.03089417344071,20410.0,0.13846595223760866,1.2065221342658048,0.24777364486069337,4.944184046585738,2,929,309.7,460,14,05:14:00,21:16:00,15.81,16.03,15.7,True,True,1012.5254586725162,True,2,0
Thil,01418,Thil,45.8184,5.0189,01,84,1261.0,5.160900000000001,244.33722800286768,30620.0,0.017341028115036607,1.7112634864831817,0.1510097355267092,8.577487510805225,0,0,0.0,0,0,,,,,,False,False,1940.517453531602,False,0,0
Thoiry,01419,Thoiry,46.2448,5.9685,01,84,6569.0,28.765300000000003,228.36542639916843,38950.0,0.047099454271779743,1.4656080864810777,0.12983021483648205,5.387309558522413,0,0,0.0,0,0,,,,,,False,False,11140.624840392888,False,0,0
Thoissey,01420,Thoissey,46.1697,4.7963,01,84,1626.0,1.3325,1220.2626641651032,20430.0,0.1746339631848594,1.0712488360193264,0.29669897836046777,10.378029221174588,0,0,0.0,0,0,,,,,,False,False,4235.343555229273,False,0,0
Tossiat,01422,Tossiat,46.1355,5.3076,01,84,1425.0,10.1888,139.85945351758792,26180.0,0.027857126409985455,1.5778671732240823,0.21780332679754355,8.813854627422728,2,245,122.5,240,2,07:05:00,21:40:00,7.5,14.58,0.42,True,True,1337.0329117833141,True,2,0
Toussieux,01423,Toussieux,45.961,4.8289,01,84,1257.0,4.7892,262.4655474818341,27870.0,0.011126330261225132,1.7133304743832152,0.10258900367605252,11.381963469481214,0,0,0.0,0,0,,,,,,False,False,7163.719701312185,False,0,0
Tramoyes,01424,Tramoyes,45.8742,4.9624,01,84,1852.0,13.132,141.02954614681693,31610.0,0.019678770279729352,1.647367736981706,0.1556372671895279,7.441971894221469,0,0,0.0,0,0,,,,,,False,False,3994.012944930252,False,0,0
Val-Revermont,01426,Val-Revermont,46.2816,5.3537,01,84,2488.0,45.788999999999994,54.3361942824696,24280.0,0.05285671044620745,1.5142640076272895,0.1967226911598765,12.017862158110166,0,0,0.0,0,0,,,,,,False,False,8562.196624125168,False,0,0
Trévoux,01427,Trévoux,45.9398,4.771,01,84,7013.0,5.6337,1244.8302181514812,23920.0,0.09360606213004152,1.2994427688509913,0.15523429836005018,6.760862261184691,0,0,0.0,0,0,,,,,,False,False,3683.50337270746,False,0,0
Vaux-en-Bugey,01431,Vaux-en-Bugey,45.9184,5.3612,01,84,1201.0,8.2994,144.70925609080174,25240.0,0.031047653457528534,1.5186562961366064,0.19587132039271923,7.221369017438714,0,0,0.0,0,0,,,,,,False,False,4218.475847225148,False,0,0
Versonnex,01435,Versonnex,46.2992,6.1008,01,84,2182.0,5.8443,373.35523501531407,38970.0,0.022916130711206045,1.5803091354970324,0.12756619547152523,5.264184180788507,0,0,0.0,0,0,,,,,,False,False,15231.765010502688,False,0,0
Villars-les-Dombes,01443,Villars-les-Dombes,46.0,5.0443,01,84,5163.0,24.726100000000002,208.80769712975356,24480.0,0.1020378039630443,1.2975999223291195,0.23976221506816583,18.619509536726852,1,1910,636.7,978,8,05:17:00,23:03:00,17.15,17.77,16.82,True,True,1307.4562079415844,True,3,0
Villebois,01444,Villebois,45.8499,5.4483,01,84,1206.0,14.1065,85.49250345585368,22700.0,0.05472711121201997,1.4571318126100619,0.18721859382489334,13.390193326000322,0,0,0.0,0,0,,,,,,False,False,9037.466138975286,False,0,0
Villeneuve,01446,Villeneuve,46.0346,4.8598,01,84,1638.0,26.961100000000002,60.75419771448494,26440.0,0.014692073512849364,1.6653348829979175,0.14736136875564004,11.781822824810115,0,0,0.0,0,0,,,,,,False,False,11292.545314717087,False,0,0
Villereversure,01447,Villereversure,46.1939,5.3936,01,84,1420.0,17.5157,81.07012565869478,23600.0,0.07278846068367438,1.4547733211466403,0.2739057471157369,11.33311396413132,1,329,109.7,190,9,06:21:00,19:15:00,12.7,12.88,12.6,True,True,277.74066740149453,True,2,0
Villieu-Loyes-Mollon,01450,Villieu-Loyes-Mollon,45.929,5.2265,01,84,3849.0,15.8574,242.72579363577887,26810.0,0.035691109669046074,1.54704737183647,0.16888540850952755,12.153561891674578,0,0,0.0,0,0,,,,,,False,False,3967.287415632649,False,0,0
Viriat,01451,Viriat,46.2522,5.2257,01,84,7102.0,45.342,156.6318203872789,25470.0,0.061703383002338685,1.4755601565872103,0.20216900474646501,5.740657662231673,0,0,0.0,0,0,,,,,,False,False,4976.919133899402,False,0,0
Virieu-le-Grand,01452,Virieu-le-Grand,45.8465,5.639,01,84,1111.0,12.6538,87.79971233937631,20600.0,0.10218652942712783,1.2821863199018022,0.18264908104731747,12.238565839591194,2,833,277.7,416,14,05:14:00,21:31:00,16.06,16.28,15.95,True,True,1151.1581101239071,True,2,0
Virignin,01454,Virignin,45.7282,5.7149,01,84,1144.0,7.869800000000001,145.3658288647742,24130.0,0.03075008509793942,1.538601289674929,0.13990797991730303,4.238584367808579,0,0,0.0,0,0,,,,,,False,False,12859.287583018498,False,0,0
Vonnas,01457,Vonnas,46.2132,4.9945,01,84,3255.0,18.1721,179.120740035549,22000.0,0.09575923392612859,1.3488372093023255,0.24342715743891122,12.865872985218628,1,655,327.5,464,5,06:27:00,20:31:00,13.45,14.07,12.83,True,True,1564.5909443204428,True,2,0
Acy,02003,Acy,49.3476,3.4188,02,32,1004.0,11.547699999999999,86.94372039453745,23020.0,0.08816705336426914,1.445475638051044,0.2102665350444225,7.617677066898423,0,0,0.0,0,0,,,,,,False,False,6320.651991735523,False,0,0
Ambleny,02011,Ambleny,49.3741,3.1681,02,32,1205.0,17.2377,69.90491770943919,24380.0,0.048879837067209775,1.4989816700610998,0.20781379883624274,11.254253024177926,0,0,0.0,0,0,,,,,,False,False,12152.128139454511,False,0,0
Anizy-le-Grand,02018,Anizy-le-Grand,49.5159,3.4426,02,32,2472.0,20.9045,118.25205099380517,20610.0,0.11892671803534903,1.2857535308282595,0.23800877662855144,13.74155663300855,0,0,0.0,0,0,,,,,,False,False,2238.0770996947103,False,0,0
Athies-sous-Laon,02028,Athies-sous-Laon,49.5754,3.6905,02,32,2578.0,15.478299999999999,166.5557587073516,22820.0,0.08401613857609641,1.3984627927441258,0.20066170609024267,5.60872311975045,0,0,0.0,0,0,,,,,,False,False,4800.672469631398,False,0,0
Aulnois-sous-Laon,02037,Aulnois-sous-Laon,49.6213,3.6111,02,32,1348.0,9.7332,138.4950478773682,21970.0,0.07511416077482448,1.4139593298645636,0.1956801372747855,5.583664784219988,0,0,0.0,0,0,,,,,,False,False,5666.457282538423,False,0,0
Beaurevoir,02057,Beaurevoir,49.9965,3.332,02,32,1281.0,21.7517,58.891948675275955,19030.0,0.1571301321287346,1.2481003255234608,0.24009572151009367,9.964580360792477,0,0,0.0,0,0,,,,,,False,False,7997.598611408892,False,0,0
Beautor,02059,Beautor,49.6472,3.3361,02,32,2579.0,7.5305,342.47393931345863,17760.0,0.2103592956512743,1.088231308057478,0.22472120322629485,7.003785259168096,0,0,0.0,0,0,,,,,,False,False,2708.852334835658,False,0,0
Belleu,02064,Belleu,49.3597,3.3439,02,32,3659.0,4.4946,814.0880167311885,20140.0,0.152676399026764,1.166058394160584,0.3131898454746137,2.3902650707051247,0,0,0.0,0,0,,,,,,False,False,1139.7415719819378,False,0,0
