row_id,city_name,lat_insee,lon_insee,cluster,cluster_nom,niveau_fragilite,has_gare,accessibilite_ord,dist_gare_min_m,nb_trajets_total,nb_lignes_total,amplitude_moy_h,revenu_median_uc,voitures_par_menage,taux_sans_voiture,part_65plus,distance_dom_trav_med_km,population,densite_pop_km2
7960,Blangy-sur-Bresle,49.9163,1.6316,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1837.7489306876987,1471.0,5.0,16.31,19680.0,1.0391456217834176,0.2294446855743792,0.2966570431810745,4.749080416271659,2819.0,161.77162597986893
7457,Blanzy,46.7028,4.3907,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,972.694111887852,630.0,8.0,14.58,21480.0,1.3282419389904516,0.1062838059168113,0.3197152379572958,4.109802182481733,5955.0,148.14833242943365
962,Blonville-sur-Mer,49.3229,0.0316,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,989.7472366154598,565.0,4.0,16.0,23940.0,1.2556958435246437,0.0837658474194595,0.3818217884259672,4.665819721640953,1621.0,235.7646716602429
5136,Blénod-lès-Toul,48.5918,5.83,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,1.0,1208.871654211789,30.0,2.0,4.82,21800.0,1.3898752938221426,0.0810936899465949,0.1824931319811298,15.058259683865298,1013.0,57.35672143771162
5026,Bologne,48.2035,5.1385,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,613.9635736416459,620.0,12.0,13.95,22060.0,1.3143826722447969,0.1128314015152806,0.2542937032281345,11.973390894532768,1833.0,58.58869330912647
3239,Bonnemain,48.4709,-1.7715,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,758.9817106925565,411.0,3.0,12.28,20720.0,1.4523370360660963,0.051344014203985,0.1945083518590991,10.177096836253138,1536.0,63.63753122837836
2144,Bonneval,48.1787,1.3844,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,850.0271437110476,677.0,3.0,16.48,22400.0,1.2218687619136488,0.1490253805886265,0.271672026325325,12.792521229485535,4868.0,168.75413825498237
6077,Boran-sur-Oise,49.1728,2.3471,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1285.6361160220824,2645.0,4.0,11.16,25700.0,1.3901238186744824,0.1094537966640705,0.1846322917659784,13.564581013817795,2135.0,184.62310080334828
1194,Bords,45.8956,-0.7824,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1225.5762007799965,448.0,2.0,17.03,20890.0,1.375299918114134,0.0975899308937909,0.232612595507118,15.861716138903216,1375.0,87.89874065077032
9304,Bosmie-l'Aiguille,45.7634,1.2047,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1665.0242278060773,182.0,1.0,13.95,24930.0,1.5747201812994924,0.0384175776209637,0.1948259133915259,10.50502048811842,2667.0,330.9631063623841
5738,Bourbourg,50.9422,2.2034,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1285.9671063064254,318.0,1.0,13.78,19460.0,1.190335305719921,0.1574621959237344,0.205949985628054,10.33677530974653,6931.0,180.74425639554593
1512,Bourbriac,48.4649,-3.1973,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,5829.478124620155,901.0,3.0,16.18,21300.0,1.343935916290712,0.1023342703730838,0.285459719440975,9.662135166902583,2145.0,29.321985474339503
6805,Bourg-Madame,42.438,1.9608,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1181.1665726954834,467.0,1.0,12.97,20250.0,1.2352851799772764,0.1375533146163895,0.2172487320702135,0.0,1182.0,153.24378986672198
7696,Bourg-Saint-Maurice,45.6638,6.7614,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,5036.359980979758,2347.0,25.0,26.24,23190.0,1.153880982292193,0.1465658598491842,0.1964178179507613,0.0,7270.0,39.90306902352744
4730,Bourgs sur Colagne,44.5323,3.2317,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2683.9843949281794,695.0,14.0,11.47,22590.0,1.4471780557543714,0.0760723189329484,0.2434354057381165,5.107023887003737,2091.0,39.260159105972384
9049,Bournezeau,46.6289,-1.139,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,3921.390078512834,220.0,4.0,13.72,22660.0,1.4706675657451114,0.0472016183412002,0.184384903486027,19.28365700625902,3452.0,56.37676401947383
4247,Bournoncle-Saint-Pierre,45.343,3.3277,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,2821.893235407553,2995.0,32.0,19.95,21230.0,1.3783717180714607,0.0865555170827895,0.2562139769887108,6.800912778544087,1075.0,66.38138110322767
8146,Bourron-Marlotte,48.3366,2.6982,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,655.6782396973464,2738.0,4.0,18.98,29150.0,1.4138164973360812,0.0656177781914884,0.2502578136504663,9.750407278940742,2774.0,246.57996959972976
4318,Boussay,47.0546,-1.1659,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1347.6763297507448,500.0,4.0,14.95,23020.0,1.4683669704330196,0.057199783455292,0.1897832062635462,8.693885256991175,2884.0,108.87250516238387
2634,Boussens,43.1747,0.9594,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1197.8021932726972,1190.0,3.0,17.35,22460.0,1.361202733641416,0.0691253005729976,0.2301581491679431,12.305011136648282,1135.0,257.9721344637134
9561,Boutigny-sur-Essonne,48.4359,2.3924,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1163.613542678788,2984.0,4.0,17.25,27040.0,1.4831140219567862,0.0590191089282186,0.2274759869845928,18.372322127452755,3146.0,193.60357421983176
4110,Boën-sur-Lignon,45.7496,4.0074,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,931.2140643145432,425.0,5.0,13.72,19810.0,1.1172896743468443,0.2044078306514361,0.3502102824359944,17.20292588170198,3001.0,502.78955216378773
702,Bram,43.2511,2.1108,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1064.4010649983306,1475.0,3.0,16.6,20940.0,1.2564441506939854,0.1255783212161269,0.293050430504305,14.328397206175628,3233.0,180.98660934211117
5290,Brandérion,47.7933,-3.1932,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1222.7541692716884,658.0,4.0,13.85,23570.0,1.5551782682512734,0.0339558573853989,0.1628378378378378,14.781931258295469,1494.0,247.88040682915496
1443,Brazey-en-Plaine,47.1378,5.2102,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,719.9422920304842,962.0,5.0,14.76,23050.0,1.4028436018957346,0.0919431279620853,0.219381443298969,20.02567115793494,2425.0,92.92327028601208
405,Breil-sur-Roya,43.9379,7.4996,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1512.6021133538873,1088.0,3.0,15.12,21800.0,1.1156268801773517,0.2041480155589211,0.2918321625102661,0.0,2377.0,29.028621952574778
8516,Bressuire,46.8654,-0.4733,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,3467.9807861221257,534.0,10.0,14.47,21350.0,1.2970610689835085,0.1206109311586858,0.2229394569566394,0.0,19970.0,109.47546614785054
3246,Breteil,48.1376,-1.9133,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1213.8884586405122,806.0,6.0,14.85,23600.0,1.4512466364904724,0.0558004902145714,0.1755730015700092,16.865781013041477,3675.0,246.85304351330657
6228,Bretoncelles,48.4388,0.9055,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1181.0849491093632,1157.0,13.0,13.7,21560.0,1.3067657178090373,0.107174911249014,0.2944209474332626,13.716838010068404,1455.0,36.017258579162466
4511,Briare,47.6418,2.7417,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,788.0053258622462,756.0,5.0,16.69,21120.0,1.1902925671906723,0.1565528605044991,0.3332450259997932,10.035994176341552,4911.0,108.17013834588454
4749,Briollay,47.5758,-0.4954,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,958.8394733669112,985.0,11.0,15.3,24950.0,1.588870202208636,0.0299471843670797,0.1993942597814325,11.606159603508855,3225.0,222.8471924708744
6229,Briouze,48.7084,-0.3852,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1443.6064828097376,1126.0,4.0,17.23,20910.0,1.207428326742472,0.1297175236397502,0.3567585762338457,13.28454169390213,1512.0,87.73660450056286
1515,Broons,48.3135,-2.2418,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2257.3793801991715,855.0,3.0,15.09,22280.0,1.3394874284711042,0.1017682501967024,0.3050190875721388,9.28288446587866,2943.0,82.39612293064783
2147,Brou,48.2189,1.1557,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,513.9788997675811,286.0,1.0,14.48,20500.0,1.0776769591530038,0.1914947799413038,0.3874847955258703,15.28880793585792,3230.0,163.57246310757293
9377,Bruyères,48.2155,6.7139,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1222.877221603559,2670.0,7.0,16.77,19050.0,1.0490883590462834,0.2075736325385694,0.3148211243611584,7.744214590593599,2923.0,182.6954929278156
7968,Bréauté,49.6252,0.402,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,2668.9825898328354,1735.0,12.0,17.62,23500.0,1.463667460585995,0.0535524340167915,0.1802991707001826,16.6339659411539,1329.0,95.63008641966424
8378,Bréval,48.9567,1.5402,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1471.1291123871551,1474.0,7.0,16.43,27310.0,1.3980208125941296,0.0796457627465058,0.200724480695836,13.274197497514509,2151.0,186.80631546037205
2032,Bueil,48.934,1.4459,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,969.2821054150093,1474.0,7.0,16.5,25910.0,1.4176309331041288,0.0644864154986247,0.2350303867007566,19.928048263456542,1642.0,335.5745846191576
6084,Bury,49.3127,2.3613,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2400.3810093555935,876.0,1.0,15.8,23580.0,1.4059598107418665,0.0882898744958051,0.1923697266299029,10.931961837982264,2838.0,166.77342202843025
5750,Busigny,50.0417,3.4677,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1537.309165349628,1350.0,5.0,17.48,18570.0,1.2126802282396032,0.161589493469029,0.1901892497719027,9.322152732320006,2435.0,147.54714237238838
1201,Bussac-Forêt,45.1928,-0.3774,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,1.0,2255.6989497430486,52.0,2.0,13.05,21230.0,1.463470265926398,0.0479991289038045,0.2072613749221557,22.553938559420548,1074.0,30.529750872684684
9305,Bussière-Galant,45.6083,1.05,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1854.803815986226,416.0,2.0,19.75,20750.0,1.3613992853988166,0.0850967594445629,0.3804922791188831,9.750927956621108,1298.0,24.07189670967957
2637,Buzet-sur-Tarn,43.7721,1.6099,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,1.0,2453.2225255297108,50.0,1.0,11.58,25560.0,1.5147596691429048,0.0357497281697774,0.1420184744977559,22.20595699332221,2963.0,97.50334828406612
6683,Buzy,43.1421,-0.4462,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1022.4058725386432,378.0,1.0,14.6,21870.0,1.5172761254757297,0.0774165252623513,0.2795947944768002,8.37988190384129,1006.0,59.656883965581656
3066,Bédarieux,43.6113,3.1637,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1173.9397249397846,542.0,6.0,12.27,18140.0,1.048456687686691,0.2250248921340856,0.3132302405498282,0.0,5804.0,206.3072285730535
3927,Bénesse-Maremne,43.634,-1.3679,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,718.657422634571,935.0,2.0,16.22,22840.0,1.4690465210150343,0.0398002597596091,0.1601317586349693,12.137080098634971,3780.0,202.07852193995384
5471,Béning-lès-Saint-Avold,49.1343,6.8368,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,718.1155193748793,1772.0,10.0,18.77,23330.0,1.4002844004061583,0.0792489163021397,0.2175367198408888,7.792462986630477,1095.0,297.8943359268731
4624,Bétaille,44.9439,1.7424,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,649.4661770864744,128.0,4.0,12.6,21390.0,1.3856391649078676,0.0697091049404802,0.2746552818170634,9.0907664739335,1058.0,75.9261119802506
1517,Callac,48.4192,-3.4138,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1494.2553217097543,1797.0,7.0,13.25,19970.0,1.1223795489550072,0.1493304272637506,0.3973760660843117,0.0,2312.0,69.07389592308658
2444,Calvi,42.5498,8.7611,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,783.1332528264943,2457.0,10.0,12.52,20080.0,1.1342404804594417,0.1564590457675516,0.1751888890606547,0.0,5788.0,183.7215355412929
6338,Camblain-Châtelain,50.4771,2.4515,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1489.791811396774,826.0,3.0,15.03,20790.0,1.3585891271811796,0.0971488166616673,0.1893821013982344,11.814317572900588,1762.0,177.78046836375378
6340,Camiers,50.5606,1.6129,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1703.7966586025782,640.0,1.0,14.38,21230.0,1.292792983946373,0.1056159884380377,0.2873959336206513,5.4293211299947775,2582.0,160.82217377763936
411,Cantaron,43.7694,7.3147,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1076.7528353195682,1605.0,3.0,16.73,26590.0,1.518010036837372,0.0497038578644465,0.2998684734550047,8.883580865623653,1268.0,173.24771143598852
5755,Cantin,50.3084,3.1258,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,529.8309566632354,589.0,2.0,14.75,21730.0,1.4067670193091502,0.0793026899548977,0.1820041253000592,8.000449826108035,1741.0,187.56733462615816
6769,Capvern,43.105,0.3282,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,217.977579281472,344.0,1.0,15.35,22160.0,1.3853191037280377,0.0666503982148166,0.2453535761475901,5.972667527432813,1298.0,58.811535760404155
4871,Carentan-les-Marais,49.3061,-1.2118,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,2436.0768520551273,1590.0,9.0,19.74,21200.0,1.1865869365786286,0.1616318796453354,0.2791268482216106,0.0,10218.0,75.15318584637065
576,Carignan,49.6389,5.1739,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1201.6643161210304,365.0,9.0,15.82,19280.0,1.137757363256203,0.1961495610088667,0.2490241661218612,2.5079147437949345,2680.0,190.06687800968777
8844,Carnoules,43.2921,6.1978,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1105.3471608146629,1984.0,6.0,19.57,22340.0,1.4340150932193154,0.0720491328287637,0.1841872507421963,15.819997033575548,4388.0,170.08872677657055
414,Castagniers,43.79,7.2298,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1173.3020705848023,2057.0,3.0,14.68,26050.0,1.6046041832293605,0.036586898261286,0.2055811136265077,9.82695724681391,1666.0,238.42234815959705
8770,Castelsarrasin,44.0536,1.1211,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1587.3346326719825,444.0,1.0,15.6,19970.0,1.2699994045984992,0.1162745401681161,0.2268407403154084,0.0,14343.0,186.89457649999085
2874,Caudrot,44.5845,-0.1447,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,486.182694602337,532.0,3.0,16.17,21550.0,1.278638094330144,0.0937090642124762,0.3048035122269306,9.452957399694084,1134.0,184.8199879394364
1518,Caulnes,48.3032,-2.1598,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2110.6462819611093,857.0,3.0,14.98,22210.0,1.3487216161499245,0.0978955857901961,0.2760223176687466,15.267714044053244,2501.0,76.88855003135798
2875,Cavignac,45.0981,-0.3784,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,841.2989098601166,558.0,1.0,15.68,21270.0,1.370615438332921,0.0833278948735909,0.1808405292661436,19.527418826393376,2372.0,354.51664972798466
6810,Cerbère,42.4471,3.1493,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1300.000269791088,1963.0,10.0,13.86,19880.0,1.041335453100159,0.1971383147853736,0.33800494641385,0.0,1209.0,147.13399050748447
4513,Cercottes,47.9892,1.9021,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1318.249617859767,366.0,1.0,15.55,24730.0,1.6108719389252546,0.0344818063708966,0.1243605578878742,9.038466447063348,1448.0,59.81147818615909
5646,Cercy-la-Tour,46.8492,3.6457,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,946.1238625724836,985.0,4.0,15.76,20240.0,1.1948217008339697,0.1597321279811508,0.3801720532991569,0.0,1653.0,36.224023562050895
8519,Cerizay,46.8206,-0.6693,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,371.14489818172655,296.0,8.0,9.97,20010.0,1.3013478958571374,0.0966725277806598,0.2598079549798592,12.663115432179742,4793.0,253.17458640579773
3636,Cessieu,45.5694,5.3746,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,923.8353217648572,1683.0,5.0,17.56,24690.0,1.5453946446643498,0.0480394557034423,0.1621985312250423,8.601312321106379,3259.0,224.7276237760309
26,Ceyzériat,46.1822,5.3191,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,518.718383374539,329.0,9.0,12.84,25320.0,1.4589443944076257,0.0535613865701356,0.2287129990705547,6.006801481987354,3328.0,360.6180785818
3452,Chabris,47.253,1.6672,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1601.107357553106,414.0,1.0,14.27,21370.0,1.2712699640191407,0.1186911718903307,0.3378856731333189,8.34645258298763,2740.0,66.39398286356764
4514,Chaingy,47.8926,1.7763,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1773.4848585680909,259.0,2.0,12.83,26420.0,1.545624036487656,0.0486771163939075,0.1748665078941372,9.910604616533782,4116.0,189.7788679662861
1123,Chalais,45.2746,0.0372,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,640.7814929159439,314.0,1.0,13.92,18600.0,1.0905893887667175,0.2036958337499089,0.3695120321163213,0.0,1812.0,102.55597564012588
4754,Chalonnes-sur-Loire,47.3496,-0.7729,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2311.873788848992,721.0,4.0,17.05,23340.0,1.297110290784386,0.1283823571029124,0.240645222238287,15.315022067112569,6659.0,172.93318997979546
9572,Chamarande,48.5165,2.2209,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,455.2203469845351,8402.0,4.0,21.24,29130.0,1.397720659323717,0.0763692219947582,0.1483163249145097,11.58836435602967,1089.0,189.31228704540715
6608,Chambaron sur Morge,45.9566,3.1502,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1921.6487625937732,585.0,10.0,12.47,25870.0,1.5944844225127248,0.0338629993320605,0.1467161131389764,14.275189381959068,1766.0,125.7342209248514
3503,Chambourg-sur-Indre,47.1736,0.9654,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,958.5505826754362,534.0,2.0,14.42,23310.0,1.5226474405062664,0.0415426567502398,0.2481000085624834,10.204239932279965,1265.0,44.43944817798262
7800,Chamonix-Mont-Blanc,45.9296,6.9291,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,3271.724496590743,33394.0,50.0,17.16,24310.0,1.150262153618615,0.141582559723255,0.2297513333166982,0.0,8705.0,35.472466357187564
7415,Champagney,47.6991,6.6856,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1244.1073231681353,896.0,13.0,14.57,21710.0,1.3810145763446915,0.087930312534403,0.2243928675531352,13.058046457245734,3647.0,98.1587496400128
7581,Champagné,48.0157,0.3363,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,452.5881879468976,1273.0,7.0,13.16,22560.0,1.4535882650304572,0.083072799091462,0.1584791163554092,11.11607286950344,3666.0,262.31056540591595
9456,Champigny,48.3045,3.1348,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,2162.3364338276915,2010.0,29.0,14.75,22720.0,1.416346020459531,0.0678948481907715,0.1976007358074353,15.83480491682166,2128.0,100.5143804525981
9457,Champs-sur-Yonne,47.7496,3.6047,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1202.2979144503497,526.0,6.0,14.48,23650.0,1.3122983729185391,0.0851154744208086,0.3213294909371277,5.2074376428997,1513.0,340.359480799946
4755,Champtocé-sur-Loire,47.4284,-0.8717,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,2023.9173309510827,1090.0,9.0,15.33,22970.0,1.4518089162906085,0.0680570357670078,0.2178456632165389,18.4543671795491,1829.0,49.16309837726832
8162,Changis-sur-Marne,48.9659,3.0299,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,792.0938628658098,1812.0,4.0,20.23,25770.0,1.4645853894689274,0.0614035911102655,0.1588077630750924,9.277456904809984,1335.0,190.69521619266644
5648,Chantenay-Saint-Imbert,46.7394,3.1681,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1232.8786248243332,228.0,10.0,11.25,21180.0,1.4357983258652898,0.0806662297700487,0.2684651407931266,16.837042364114552,1073.0,25.58917098717441
9060,Chantonnay,46.6699,-1.045,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2352.600622637647,457.0,8.0,11.87,21500.0,1.360641814776751,0.0896929707758787,0.2264182039244074,8.500976307230195,8557.0,101.99082952620807
9820,Chars,49.1572,1.9304,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,747.275923073157,3378.0,4.0,16.89,25320.0,1.3642226799148138,0.0958819681057679,0.1471983137981913,18.348910136003607,2006.0,118.87266521285676
8167,Chartrettes,48.4958,2.7091,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1402.7299599437426,1914.0,4.0,17.14,31160.0,1.4684293305599574,0.0424072852596359,0.2282565301208985,9.449439976910334,2633.0,260.8170219510262
7471,Chauffailles,46.2055,4.3418,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,350.62193848596075,748.0,8.0,15.69,20460.0,1.1617019037021703,0.1727118247115397,0.3872116299714726,0.0,3638.0,159.83129407112887
8610,Chaulnes,49.817,2.8015,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1036.8392964217535,1149.0,1.0,15.07,18900.0,1.1605181862126068,0.1554022559757512,0.20176251737241,9.425267847204209,1969.0,231.20369174406727
6095,Chaumont-en-Vexin,49.2733,1.8828,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1509.519532549481,3386.0,4.0,16.79,23700.0,1.2215534615247354,0.1607242937163397,0.2487212065148833,18.18173832139561,3338.0,180.081031069103
4760,Chemillé-en-Anjou,47.2211,-0.6964,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2713.500164341153,713.0,4.0,17.23,22060.0,1.4211381574244617,0.072048359435677,0.1899027425190863,10.785955135392136,21999.0,68.48718017367894
9385,Cheniménil,48.1367,6.5959,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,458.7529133738965,464.0,3.0,6.57,23380.0,1.476507644673077,0.060559336695949,0.2381668786422445,8.639642721711963,1210.0,128.90441897132143
7263,Chessy,45.8914,4.6168,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,648.3829401005784,448.0,6.0,15.98,27050.0,1.5471464019851116,0.0496277915632754,0.1511175898931001,13.284431011361402,2055.0,452.135266550791
3267,Chevaigné,48.2251,-1.6387,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1937.8732032586877,833.0,6.0,14.82,26570.0,1.5418333880812756,0.037545735231301,0.1258430998126682,12.689518143834114,2397.0,231.12525310963267
5032,Chevillon,48.5277,5.1485,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2739.1513633952727,566.0,10.0,13.72,20340.0,1.3977820284707103,0.0923979232164349,0.2419320386604972,19.228342579774203,1244.0,33.3302075100138
4524,Chevilly,48.0318,1.8918,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1102.3575928950086,353.0,1.0,14.42,23620.0,1.43692258926683,0.0729754863495195,0.2068200937024297,9.925854807261688,2663.0,63.090361602774735
6096,Chevrières,49.3484,2.6785,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1266.5600771474883,853.0,2.0,16.35,25080.0,1.4239493747185383,0.0703663123579145,0.2063132024721735,14.015357375245811,2036.0,160.9689763132096
7703,Chindrieux,45.8118,5.8387,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1123.697742342507,495.0,6.0,14.82,24810.0,1.476921366211206,0.0500449581776002,0.2644551640357339,10.804416717590447,1531.0,77.9067459812637
3513,Chinon,47.1692,0.2433,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,928.5233216535617,311.0,1.0,14.48,21860.0,1.1486608231073765,0.1826852211123037,0.2872309755369302,0.0,8144.0,208.2097641789213
4034,Chissay-en-Touraine,47.3573,1.1369,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2501.2711825221213,270.0,4.0,8.67,22580.0,1.375920107539266,0.0891529720471374,0.2968682104587035,11.276938577454343,1100.0,60.07842965908222
6345,Chocques,50.54,2.5616,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,294.86069742133384,114.0,1.0,11.7,20650.0,1.3542079708575636,0.0884592806757143,0.208805775467344,5.917149336162661,2785.0,350.9147724409052
377,Chorges,44.5473,6.287,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1208.416443389358,1984.0,16.0,26.41,22770.0,1.3367825354820542,0.0883057648748799,0.2523693463377875,15.347258766583195,3146.0,54.877102154091965
3514,Chouzé-sur-Loire,47.245,0.1164,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,2993.1286936423294,1274.0,14.0,16.85,21110.0,1.4330579151957872,0.0622377467108827,0.2372171188099423,7.273553407389936,2132.0,75.12703234127123
3637,Châbons,45.4477,5.428,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,3.0,1012.8556919077712,2029.0,9.0,15.96,23020.0,1.4865701460583904,0.0582810468696642,0.1680661000234363,12.751075339178575,2133.0,115.11684386637164
1713,Château-l'Évêque,45.2555,0.6868,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1212.798935138305,235.0,1.0,13.83,23220.0,1.525038264104219,0.0466278525517492,0.2526414399629782,7.09664289975235,2158.0,57.956690936142905
2246,Châteaulin,48.2023,-4.0765,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,1322.063820647183,761.0,3.0,16.92,21880.0,1.2235936028563363,0.1252312472068857,0.2221225387733325,8.348654616799998,5085.0,252.6030282557724
1128,Châteauneuf-sur-Charente,45.5968,-0.0559,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,552.5327801875981,414.0,1.0,17.5,21520.0,1.2828162291169452,0.1068019093078758,0.2911285794497473,12.089048297248215,3550.0,147.460767128295
1345,Châteauneuf-sur-Cher,46.8681,2.3394,1,"c1 - Gare, desserte modérée",Faible-modérée,1.0,2.0,2537.811129374795,494.0,19.0,18.04,20810.0,1.2660406885759,0.1471048513302034,0.2922173274596182,16.96142574961925,1360.0,62.119177469008925
